model_seed,method,stage,current_angle,seen_angles,context_checkpoint_hash,common_bank_hash,router_parameters,forward_images,optimizer_steps,wall_seconds,loss,current_ce,anchor_ce,balance
2,r0_mlp,0,-60.0,[-60.0],afd118c9727d830b09eda5acc9584cbdf1b657254a4d6c4512776d1d7f5fc73b,c6de439b1dcfa2eb59407de981d28d683212e62e7c77f749dbafcc3e212c0fc1,4740,1024,16,1.1942179840007157,2.1002894267439842,2.1002345830202103,0.0,0.002742123935604468
2,r0_mlp,1,-30.0,"[-60.0, -30.0]",afd118c9727d830b09eda5acc9584cbdf1b657254a4d6c4512776d1d7f5fc73b,c6de439b1dcfa2eb59407de981d28d683212e62e7c77f749dbafcc3e212c0fc1,4740,2048,16,1.4589743060005276,1.4239550232887268,1.2167967408895493,2.0690506920218468,0.012661251035751775
2,r0_mlp,2,0.0,"[-60.0, -30.0, 0.0]",afd118c9727d830b09eda5acc9584cbdf1b657254a4d6c4512776d1d7f5fc73b,c6de439b1dcfa2eb59407de981d28d683212e62e7c77f749dbafcc3e212c0fc1,4740,3072,16,3.158527180999954,0.559155648574233,0.3960305508226156,1.6272886246442795,0.019811545149423182
2,r0_mlp,3,60.0,"[-60.0, -30.0, 0.0, 60.0]",afd118c9727d830b09eda5acc9584cbdf1b657254a4d6c4512776d1d7f5fc73b,c6de439b1dcfa2eb59407de981d28d683212e62e7c77f749dbafcc3e212c0fc1,4740,4096,16,3.0727195990002656,1.3350265994668007,1.213442962616682,1.2113128826022148,0.022617293754592538
2,r0_mlp,4,30.0,"[-60.0, -30.0, 0.0, 60.0, 30.0]",afd118c9727d830b09eda5acc9584cbdf1b657254a4d6c4512776d1d7f5fc73b,c6de439b1dcfa2eb59407de981d28d683212e62e7c77f749dbafcc3e212c0fc1,4740,5120,16,4.222712536000472,0.7043676450848579,0.5827770084142685,1.2100373730063438,0.02934482356067747
2,r1_linear,0,-60.0,[-60.0],afd118c9727d830b09eda5acc9584cbdf1b657254a4d6c4512776d1d7f5fc73b,c6de439b1dcfa2eb59407de981d28d683212e62e7c77f749dbafcc3e212c0fc1,20,1024,16,0.8563181930003338,2.082712337374687,2.08261401951313,0.0,0.004915988247375935
2,r1_linear,1,-30.0,"[-60.0, -30.0]",afd118c9727d830b09eda5acc9584cbdf1b657254a4d6c4512776d1d7f5fc73b,c6de439b1dcfa2eb59407de981d28d683212e62e7c77f749dbafcc3e212c0fc1,20,2048,16,1.4469794319993525,1.434593565762043,1.2265492379665375,2.078995920717716,0.007236796285724267
2,r1_linear,2,0.0,"[-60.0, -30.0, 0.0]",afd118c9727d830b09eda5acc9584cbdf1b657254a4d6c4512776d1d7f5fc73b,c6de439b1dcfa2eb59407de981d28d683212e62e7c77f749dbafcc3e212c0fc1,20,3072,16,1.9552441989999352,0.5715028792619705,0.40619125589728355,1.651046797633171,0.010346712835598737
2,r1_linear,3,60.0,"[-60.0, -30.0, 0.0, 60.0]",afd118c9727d830b09eda5acc9584cbdf1b657254a4d6c4512776d1d7f5fc73b,c6de439b1dcfa2eb59407de981d28d683212e62e7c77f749dbafcc3e212c0fc1,20,4096,16,3.3386681690008118,1.3254471197724342,1.2016781643033028,1.2354250252246857,0.011321703321300447
2,r1_linear,4,30.0,"[-60.0, -30.0, 0.0, 60.0, 30.0]",afd118c9727d830b09eda5acc9584cbdf1b657254a4d6c4512776d1d7f5fc73b,c6de439b1dcfa2eb59407de981d28d683212e62e7c77f749dbafcc3e212c0fc1,20,5120,16,4.479934125,0.7127532586455345,0.5898382570594549,1.2265704795718193,0.012897679989691824
2,r2_prototype_energy,0,-60.0,[-60.0],afd118c9727d830b09eda5acc9584cbdf1b657254a4d6c4512776d1d7f5fc73b,c6de439b1dcfa2eb59407de981d28d683212e62e7c77f749dbafcc3e212c0fc1,24,1024,16,0.9022680979996949,1.9706171602010727,1.9677258133888245,0.0,0.144567443523556
2,r2_prototype_energy,1,-30.0,"[-60.0, -30.0]",afd118c9727d830b09eda5acc9584cbdf1b657254a4d6c4512776d1d7f5fc73b,c6de439b1dcfa2eb59407de981d28d683212e62e7c77f749dbafcc3e212c0fc1,24,2048,16,1.4535120269993058,1.4666368439793587,1.268822580575943,1.9648780822753906,0.06632353342138231
2,r2_prototype_energy,2,0.0,"[-60.0, -30.0, 0.0]",afd118c9727d830b09eda5acc9584cbdf1b657254a4d6c4512776d1d7f5fc73b,c6de439b1dcfa2eb59407de981d28d683212e62e7c77f749dbafcc3e212c0fc1,24,3072,16,1.9905564700002287,0.6677233465015888,0.5054997187107801,1.6143308356404305,0.03952701110392809
2,r2_prototype_energy,3,60.0,"[-60.0, -30.0, 0.0, 60.0]",afd118c9727d830b09eda5acc9584cbdf1b657254a4d6c4512776d1d7f5fc73b,c6de439b1dcfa2eb59407de981d28d683212e62e7c77f749dbafcc3e212c0fc1,24,4096,16,3.8196164010005305,1.3169593065977097,1.1921084746718407,1.243063509464264,0.02722430636640638
2,r2_prototype_energy,4,30.0,"[-60.0, -30.0, 0.0, 60.0, 30.0]",afd118c9727d830b09eda5acc9584cbdf1b657254a4d6c4512776d1d7f5fc73b,c6de439b1dcfa2eb59407de981d28d683212e62e7c77f749dbafcc3e212c0fc1,24,5120,16,3.7344184819994553,0.7688022404909134,0.6454443708062172,1.229964129626751,0.018073534301947802
2,r3_hybrid_energy,0,-60.0,[-60.0],afd118c9727d830b09eda5acc9584cbdf1b657254a4d6c4512776d1d7f5fc73b,c6de439b1dcfa2eb59407de981d28d683212e62e7c77f749dbafcc3e212c0fc1,42,1024,16,1.3597852399998374,1.9873071536421776,1.9847848415374756,0.0,0.12611582782119513
2,r3_hybrid_energy,1,-30.0,"[-60.0, -30.0]",afd118c9727d830b09eda5acc9584cbdf1b657254a4d6c4512776d1d7f5fc73b,c6de439b1dcfa2eb59407de981d28d683212e62e7c77f749dbafcc3e212c0fc1,42,2048,16,1.4759768339990842,1.4700748771429062,1.2711156457662582,1.9819744899868965,0.03808963787741959
2,r3_hybrid_energy,2,0.0,"[-60.0, -30.0, 0.0]",afd118c9727d830b09eda5acc9584cbdf1b657254a4d6c4512776d1d7f5fc73b,c6de439b1dcfa2eb59407de981d28d683212e62e7c77f749dbafcc3e212c0fc1,42,3072,16,3.1026152899994486,0.6632662527263165,0.5006263349205256,1.6244947239756584,0.009522015272523277
2,r3_hybrid_energy,3,60.0,"[-60.0, -30.0, 0.0, 60.0]",afd118c9727d830b09eda5acc9584cbdf1b657254a4d6c4512776d1d7f5fc73b,c6de439b1dcfa2eb59407de981d28d683212e62e7c77f749dbafcc3e212c0fc1,42,4096,16,3.0797636580009566,1.3810615167021751,1.2558972015976906,1.2482676059007645,0.016876806010259315
2,r3_hybrid_energy,4,30.0,"[-60.0, -30.0, 0.0, 60.0, 30.0]",afd118c9727d830b09eda5acc9584cbdf1b657254a4d6c4512776d1d7f5fc73b,c6de439b1dcfa2eb59407de981d28d683212e62e7c77f749dbafcc3e212c0fc1,42,5120,16,5.025230576000467,0.7927424684166908,0.667478833347559,1.2491640970110893,0.01736102969152853
