model_seed,method,stage,angle,angle_type,accuracy,nll
3,r0_mlp,0,-75.0,heldout,0.2359375,2.3969395637512205
3,r0_mlp,0,-60.0,train,0.29375,2.1270383834838866
3,r0_mlp,0,-45.0,heldout,0.4390625,1.6581588745117188
3,r0_mlp,0,-30.0,train,0.6203125,1.1463858366012574
3,r0_mlp,0,-15.0,heldout,0.809375,0.6262708902359009
3,r0_mlp,0,0.0,train,0.8875,0.40744408369064333
3,r0_mlp,0,15.0,heldout,0.875,0.4604523777961731
3,r0_mlp,0,30.0,train,0.796875,0.6515873491764068
3,r0_mlp,0,45.0,heldout,0.6625,0.9694755792617797
3,r0_mlp,0,60.0,train,0.553125,1.2542370557785034
3,r0_mlp,0,75.0,heldout,0.4,1.7385852098464967
3,r0_mlp,1,-75.0,heldout,0.240625,2.380346584320068
3,r0_mlp,1,-60.0,train,0.3,2.10927472114563
3,r0_mlp,1,-45.0,heldout,0.4453125,1.6402193784713746
3,r0_mlp,1,-30.0,train,0.6265625,1.132719588279724
3,r0_mlp,1,-15.0,heldout,0.8109375,0.6198437094688416
3,r0_mlp,1,0.0,train,0.89375,0.4036668181419373
3,r0_mlp,1,15.0,heldout,0.878125,0.45864781737327576
3,r0_mlp,1,30.0,train,0.7984375,0.6519256472587586
3,r0_mlp,1,45.0,heldout,0.6609375,0.9712473750114441
3,r0_mlp,1,60.0,train,0.5453125,1.2551020622253417
3,r0_mlp,1,75.0,heldout,0.396875,1.7376242637634278
3,r0_mlp,2,-75.0,heldout,0.2421875,2.3728206157684326
3,r0_mlp,2,-60.0,train,0.30625,2.0970816135406496
3,r0_mlp,2,-45.0,heldout,0.45,1.6230557680130004
3,r0_mlp,2,-30.0,train,0.63125,1.114643144607544
3,r0_mlp,2,-15.0,heldout,0.815625,0.608772623538971
3,r0_mlp,2,0.0,train,0.896875,0.3952836155891418
3,r0_mlp,2,15.0,heldout,0.878125,0.4529967725276947
3,r0_mlp,2,30.0,train,0.796875,0.6534331381320954
3,r0_mlp,2,45.0,heldout,0.6546875,0.98194260597229
3,r0_mlp,2,60.0,train,0.540625,1.2681028604507447
3,r0_mlp,2,75.0,heldout,0.3921875,1.7497326374053954
3,r0_mlp,3,-75.0,heldout,0.2421875,2.3675925731658936
3,r0_mlp,3,-60.0,train,0.3015625,2.0983118057250976
3,r0_mlp,3,-45.0,heldout,0.45,1.6268998622894286
3,r0_mlp,3,-30.0,train,0.625,1.1208632946014405
3,r0_mlp,3,-15.0,heldout,0.8140625,0.6140541315078736
3,r0_mlp,3,0.0,train,0.89375,0.40268235802650454
3,r0_mlp,3,15.0,heldout,0.8765625,0.4599485993385315
3,r0_mlp,3,30.0,train,0.8046875,0.6549574673175812
3,r0_mlp,3,45.0,heldout,0.6671875,0.9712640523910523
3,r0_mlp,3,60.0,train,0.5515625,1.2556715250015258
3,r0_mlp,3,75.0,heldout,0.3984375,1.737617588043213
3,r0_mlp,4,-75.0,heldout,0.240625,2.36171669960022
3,r0_mlp,4,-60.0,train,0.303125,2.097739744186401
3,r0_mlp,4,-45.0,heldout,0.4484375,1.6329218864440918
3,r0_mlp,4,-30.0,train,0.61875,1.1304078578948975
3,r0_mlp,4,-15.0,heldout,0.8109375,0.6219537198543549
3,r0_mlp,4,0.0,train,0.89375,0.40983337759971616
3,r0_mlp,4,15.0,heldout,0.8734375,0.4657127261161804
3,r0_mlp,4,30.0,train,0.803125,0.6556391596794129
3,r0_mlp,4,45.0,heldout,0.659375,0.9652199864387512
3,r0_mlp,4,60.0,train,0.55625,1.2475067853927613
3,r0_mlp,4,75.0,heldout,0.4015625,1.726619815826416
3,r1_linear,0,-75.0,heldout,0.2328125,2.452861022949219
3,r1_linear,0,-60.0,train,0.2859375,2.1658297538757325
3,r1_linear,0,-45.0,heldout,0.4296875,1.681330680847168
3,r1_linear,0,-30.0,train,0.615625,1.1594173908233643
3,r1_linear,0,-15.0,heldout,0.8171875,0.6266320049762726
3,r1_linear,0,0.0,train,0.884375,0.411959832906723
3,r1_linear,0,15.0,heldout,0.8703125,0.46566712856292725
3,r1_linear,0,30.0,train,0.7984375,0.666014289855957
3,r1_linear,0,45.0,heldout,0.65,0.9921082377433776
3,r1_linear,0,60.0,train,0.534375,1.2915961027145386
3,r1_linear,0,75.0,heldout,0.3796875,1.7852711439132691
3,r1_linear,1,-75.0,heldout,0.2328125,2.4515222549438476
3,r1_linear,1,-60.0,train,0.2859375,2.1643823623657226
3,r1_linear,1,-45.0,heldout,0.4296875,1.6799396753311158
3,r1_linear,1,-30.0,train,0.615625,1.1585773706436158
3,r1_linear,1,-15.0,heldout,0.8171875,0.626297003030777
3,r1_linear,1,0.0,train,0.8859375,0.41183907389640806
3,r1_linear,1,15.0,heldout,0.8703125,0.46571452617645265
3,r1_linear,1,30.0,train,0.7984375,0.6661196231842041
3,r1_linear,1,45.0,heldout,0.65,0.9924042224884033
3,r1_linear,1,60.0,train,0.534375,1.2919234752655029
3,r1_linear,1,75.0,heldout,0.378125,1.785577368736267
3,r1_linear,2,-75.0,heldout,0.2328125,2.450683069229126
3,r1_linear,2,-60.0,train,0.2859375,2.1635899543762207
3,r1_linear,2,-45.0,heldout,0.4296875,1.6791135787963867
3,r1_linear,2,-30.0,train,0.6171875,1.15770480632782
3,r1_linear,2,-15.0,heldout,0.8171875,0.6255334317684174
3,r1_linear,2,0.0,train,0.8859375,0.41113932728767394
3,r1_linear,2,15.0,heldout,0.8703125,0.46518169045448304
3,r1_linear,2,30.0,train,0.7953125,0.665825480222702
3,r1_linear,2,45.0,heldout,0.65,0.9925739526748657
3,r1_linear,2,60.0,train,0.5328125,1.2921628475189209
3,r1_linear,2,75.0,heldout,0.378125,1.7858242511749267
3,r1_linear,3,-75.0,heldout,0.2328125,2.4499673366546633
3,r1_linear,3,-60.0,train,0.2859375,2.162993335723877
3,r1_linear,3,-45.0,heldout,0.4296875,1.678738808631897
3,r1_linear,3,-30.0,train,0.615625,1.157594895362854
3,r1_linear,3,-15.0,heldout,0.8171875,0.625570273399353
3,r1_linear,3,0.0,train,0.8859375,0.41112724542617796
3,r1_linear,3,15.0,heldout,0.8703125,0.4651156961917877
3,r1_linear,3,30.0,train,0.796875,0.6654723346233368
3,r1_linear,3,45.0,heldout,0.6515625,0.9920211911201477
3,r1_linear,3,60.0,train,0.534375,1.2914384603500366
3,r1_linear,3,75.0,heldout,0.378125,1.7850529193878173
3,r1_linear,4,-75.0,heldout,0.2328125,2.449273443222046
3,r1_linear,4,-60.0,train,0.2859375,2.162415790557861
3,r1_linear,4,-45.0,heldout,0.4296875,1.6785640716552734
3,r1_linear,4,-30.0,train,0.615625,1.1577896118164062
3,r1_linear,4,-15.0,heldout,0.8171875,0.6257906913757324
3,r1_linear,4,0.0,train,0.8859375,0.4111394941806793
3,r1_linear,4,15.0,heldout,0.86875,0.4649616599082947
3,r1_linear,4,30.0,train,0.796875,0.6648631155490875
3,r1_linear,4,45.0,heldout,0.6515625,0.9912762641906738
3,r1_linear,4,60.0,train,0.534375,1.2904958963394164
3,r1_linear,4,75.0,heldout,0.3796875,1.7839725494384766
3,r2_prototype_energy,0,-75.0,heldout,0.2421875,2.3220980167388916
3,r2_prototype_energy,0,-60.0,train,0.290625,2.095053195953369
3,r2_prototype_energy,0,-45.0,heldout,0.4046875,1.6788998365402221
3,r2_prototype_energy,0,-30.0,train,0.615625,1.1524710655212402
3,r2_prototype_energy,0,-15.0,heldout,0.7984375,0.6461532831192016
3,r2_prototype_energy,0,0.0,train,0.884375,0.4511949300765991
3,r2_prototype_energy,0,15.0,heldout,0.871875,0.5116748571395874
3,r2_prototype_energy,0,30.0,train,0.790625,0.6877319574356079
3,r2_prototype_energy,0,45.0,heldout,0.659375,0.9710347890853882
3,r2_prototype_energy,0,60.0,train,0.5578125,1.2212233304977418
3,r2_prototype_energy,0,75.0,heldout,0.40625,1.6617039680480956
3,r2_prototype_energy,1,-75.0,heldout,0.2421875,2.3186668395996093
3,r2_prototype_energy,1,-60.0,train,0.2921875,2.0918055057525633
3,r2_prototype_energy,1,-45.0,heldout,0.4046875,1.6765233039855958
3,r2_prototype_energy,1,-30.0,train,0.615625,1.1505669832229615
3,r2_prototype_energy,1,-15.0,heldout,0.796875,0.6457052588462829
3,r2_prototype_energy,1,0.0,train,0.884375,0.4511070251464844
3,r2_prototype_energy,1,15.0,heldout,0.871875,0.5116941690444946
3,r2_prototype_energy,1,30.0,train,0.790625,0.6882948040962219
3,r2_prototype_energy,1,45.0,heldout,0.659375,0.9719345569610596
3,r2_prototype_energy,1,60.0,train,0.5578125,1.2215967893600463
3,r2_prototype_energy,1,75.0,heldout,0.4046875,1.6608730792999267
3,r2_prototype_energy,2,-75.0,heldout,0.24375,2.318722295761108
3,r2_prototype_energy,2,-60.0,train,0.29375,2.0913713932037354
3,r2_prototype_energy,2,-45.0,heldout,0.4046875,1.6755115032196044
3,r2_prototype_energy,2,-30.0,train,0.615625,1.1484833002090453
3,r2_prototype_energy,2,-15.0,heldout,0.796875,0.6435634136199951
3,r2_prototype_energy,2,0.0,train,0.8828125,0.4488650918006897
3,r2_prototype_energy,2,15.0,heldout,0.8703125,0.5098504066467285
3,r2_prototype_energy,2,30.0,train,0.790625,0.6879215717315674
3,r2_prototype_energy,2,45.0,heldout,0.6546875,0.9730405211448669
3,r2_prototype_energy,2,60.0,train,0.5609375,1.2232007741928101
3,r2_prototype_energy,2,75.0,heldout,0.4046875,1.6620299577713014
3,r2_prototype_energy,3,-75.0,heldout,0.2421875,2.31935977935791
3,r2_prototype_energy,3,-60.0,train,0.2921875,2.091627073287964
3,r2_prototype_energy,3,-45.0,heldout,0.4046875,1.6751915216445923
3,r2_prototype_energy,3,-30.0,train,0.615625,1.1484215021133424
3,r2_prototype_energy,3,-15.0,heldout,0.7984375,0.6437009334564209
3,r2_prototype_energy,3,0.0,train,0.8859375,0.44896398186683656
3,r2_prototype_energy,3,15.0,heldout,0.8703125,0.5098806262016297
3,r2_prototype_energy,3,30.0,train,0.790625,0.6873753905296326
3,r2_prototype_energy,3,45.0,heldout,0.65625,0.9716901779174805
3,r2_prototype_energy,3,60.0,train,0.5578125,1.2218124389648437
3,r2_prototype_energy,3,75.0,heldout,0.4046875,1.6615114688873291
3,r2_prototype_energy,4,-75.0,heldout,0.24375,2.320732831954956
3,r2_prototype_energy,4,-60.0,train,0.2921875,2.092538070678711
3,r2_prototype_energy,4,-45.0,heldout,0.403125,1.6753994941711425
3,r2_prototype_energy,4,-30.0,train,0.6171875,1.1490243911743163
3,r2_prototype_energy,4,-15.0,heldout,0.7984375,0.6438775300979614
3,r2_prototype_energy,4,0.0,train,0.884375,0.4488076031208038
3,r2_prototype_energy,4,15.0,heldout,0.8734375,0.5095148265361786
3,r2_prototype_energy,4,30.0,train,0.790625,0.686198103427887
3,r2_prototype_energy,4,45.0,heldout,0.6578125,0.9698824882507324
3,r2_prototype_energy,4,60.0,train,0.559375,1.2203758716583253
3,r2_prototype_energy,4,75.0,heldout,0.4046875,1.6613830089569093
3,r3_hybrid_energy,0,-75.0,heldout,0.246875,2.3285617351531984
3,r3_hybrid_energy,0,-60.0,train,0.2890625,2.1087248802185057
3,r3_hybrid_energy,0,-45.0,heldout,0.4359375,1.6578254461288453
3,r3_hybrid_energy,0,-30.0,train,0.6265625,1.1315992832183839
